name,fy,fp,net_income,revenue,revenue_yoy,revenue_qoq,profit_margin
"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",2015.0,FY,374026000.0,,,,
TRANSCONTINENTAL REALTY INVESTORS INC,2015.0,FY,58530000.0,,,,
TRANSDIGM GROUP INC,2016.0,Q1,95533000.0,,,,
TRANSENTERIX INC.,2015.0,FY,-28358000.0,,,,
TRANSMONTAIGNE PARTNERS L.P.,2015.0,FY,34726000.0,158886000.0,,,0.21855921855921856
TRANSOCEAN LTD.,2015.0,FY,1407000000.0,9249000000.0,,,0.15212455400583846
TRANSOCEAN PARTNERS LLC,2015.0,FY,17000000.0,148000000.0,,,0.11486486486486487
TRANSUNION,2015.0,FY,-35100000.0,,,,
TRAVELCENTERS OF AMERICA LLC,2015.0,FY,31623000.0,7944731000.0,,,0.003980373910708871
"TRAVELERS COMPANIES, INC.",2015.0,FY,3673000000.0,26191000000.0,,,0.14023901340155015
TRAVELPORT WORLDWIDE LTD,2015.0,FY,-206000000.0,2076000000.0,,,-0.09922928709055877
TRAVELZOO INC,2015.0,FY,-6582000.0,,,,
TRC COMPANIES INC /DE/,2016.0,Q2,4002000.0,,,,
TRECORA RESOURCES,2015.0,FY,19498000.0,,,,
TREDEGAR CORP,2015.0,FY,21947000.0,,,,
"TREEHOUSE FOODS, INC.",2015.0,FY,86988000.0,,,,
TREMOR VIDEO INC.,2015.0,FY,-13516000.0,,,,
TRENTON ACQUISITION CORP.,2015.0,Q3,-4860.0,,,,
TREVENA INC,2015.0,FY,-49700875.0,6250000.0,,,-7.95214
TREX CO INC,2015.0,FY,34598000.0,,,,
"TRI POINTE GROUP, INC.",2015.0,FY,-149455000.0,,,,
"TRI-STATE GENERATION & TRANSMISSION ASSOCIATION, INC.",2015.0,FY,72912000.0,1341163000.0,,,0.05436475655830052
TRIBUNE MEDIA CO,2015.0,FY,241555000.0,,,,
TRIBUNE PUBLISHING CO,2015.0,FY,11772000.0,416522000.0,,,0.028262612779156922
TRIBUTE PHARMACEUTICALS CANADA INC.,2015.0,Q2,-4486784.0,4041285.0,,,-1.1102369667073715
TRICO BANCSHARES /,2015.0,FY,27399000.0,,,,
TRIDENT BRANDS INC,2015.0,FY,-509199.0,,,,
TRIMAS CORP,2015.0,FY,75550000.0,,,,
"TRIMAX CONSULTING, INC.",2015.0,FY,-3213.0,4500.0,,,-0.714
TRIMBLE NAVIGATION LTD /CA/,2015.0,FY,218900000.0,2288100000.0,,,0.0956688955902277
TRIMEDYNE INC,2015.0,FY,-381000.0,,,,
TRIMEDYNE INC,2016.0,Q1,-169000.0,,,,
TRINITY INDUSTRIES INC,2015.0,FY,375500000.0,,,,
TRINITY PLACE HOLDINGS INC.,2015.0,Q3,-2386000.0,326000.0,,,-7.319018404907975
TRINSEO S.A.,2015.0,FY,-22218000.0,,,,
TRIO-TECH INTERNATIONAL,2016.0,Q2,94000.0,,,,
"TRIPADVISOR, INC.",2015.0,FY,205000000.0,945000000.0,,,0.21693121693121692
TRIPLE-S MANAGEMENT CORP,2015.0,FY,55924000.0,2381631000.0,,,0.023481387334981785
"TRISTATE CAPITAL HOLDINGS, INC.",2015.0,FY,12867000.0,,,,
"TRIUMPH BANCORP, INC.",2015.0,FY,12560000.0,,,,
TRIUMPH GROUP INC,2015.0,Q3,-39832000.0,,,,
TRONOX LTD,2015.0,FY,-126000000.0,,,,
TROPIC INTERNATIONAL INC.,2016.0,Q1,-781639.0,563.0,,,-1388.3463587921847
TROPICANA ENTERTAINMENT INC.,2015.0,FY,18103000.0,557667000.0,,,0.03246202482843704
"TROVAGENE, INC.",2015.0,FY,-11810938.0,,,,
"TRUE DRINKS HOLDINGS, INC.",2015.0,FY,-8116603.0,,,,
"TRUEBLUE, INC.",2015.0,FY,44924000.0,,,,
"TRUECAR, INC.",2015.0,FY,-25056000.0,,,,
"TRUETT-HURST, INC.",2016.0,Q2,-474000.0,,,,
"TRULI MEDIA GROUP, INC.",2015.0,Q3,-126387.0,,,,
TRUPANION INC.,2015.0,FY,,83829000.0,,,
TRUSTCO BANK CORP N Y,2015.0,FY,39812000.0,,,,
TRUSTMARK CORP,2015.0,FY,117060000.0,,,,
TRUVEN HOLDING CORP.,2015.0,FY,-344989000.0,,,,
"TRXADE GROUP, INC.",2015.0,FY,,1496227.0,,,
TSR INC,2016.0,Q2,140983.0,14533801.0,,,0.009700352990934719
"TSS, INC.",2015.0,FY,-2803000.0,27985000.0,,,-0.10016080042880114
TTM TECHNOLOGIES INC,2015.0,FY,21877000.0,,,,
TUBEMOGUL INC,2015.0,FY,-7411000.0,,,,
TUCOWS INC /PA/,2015.0,FY,4180464.0,,,,
TUCSON ELECTRIC POWER CO,2015.0,FY,,1196690000.0,,,
TUESDAY MORNING CORP/DE,2016.0,Q2,23658000.0,,,,
"TUMI HOLDINGS, INC.",2015.0,FY,54559000.0,,,,
TUPPERWARE BRANDS CORP,2015.0,FY,274200000.0,,,,
TURBINE TRUCK ENGINES INC,2015.0,FY,-1033532.0,,,,
TURTLE BEACH CORP,2015.0,FY,-6163000.0,,,,
TUTOR PERINI CORP,2015.0,FY,87296000.0,,,,
"TWENTY-FIRST CENTURY FOX, INC.",2016.0,Q2,,8055000000.0,,,
TWIN DISC INC,2016.0,Q2,3747000.0,,,,
"TWITTER, INC.",2015.0,FY,-645323000.0,664890000.0,,,-0.9705710719066312
TWO RIVER BANCORP,2015.0,FY,1450000.0,,,,
TWO RIVERS WATER & FARMING CO,2015.0,FY,-4666000.0,2436000.0,,,-1.9154351395730707
"TX HOLDINGS, INC.",2016.0,Q1,-145283.0,,,,
TYCO INTERNATIONAL PLC,2015.0,FY,536000000.0,10058000000.0,,,0.05329091270630344
TYCO INTERNATIONAL PLC,2016.0,Q1,162000000.0,2478000000.0,,-0.7536289520779479,0.06537530266343826
TYLER TECHNOLOGIES INC,2015.0,FY,39101000.0,,,,
"TYME TECHNOLOGIES, INC.",2015.0,FY,-2649826.0,,,,
TYSON FOODS INC,2016.0,Q1,309000000.0,,,,
U S GLOBAL INVESTORS INC,2016.0,Q2,-842000.0,,,,
U S PHYSICAL THERAPY INC /NV,2015.0,FY,12723000.0,,,,
"U.S. AUTO PARTS NETWORK, INC.",2015.0,FY,-15634000.0,,,,
"U.S. NEUROSURGICAL HOLDINGS, INC.",2015.0,FY,561000.0,,,,
"U.S. SILICA HOLDINGS, INC.",2015.0,FY,75256000.0,,,,
"U.S. STEM CELL, INC.",2015.0,FY,-2253511.0,,,,
UA GRANITE CORP,2015.0,Q3,-6407.0,,,,
UAS DRONE CORP.,2015.0,FY,-147.0,25998.0,,,-0.005654281098546042
"UBIQUITI NETWORKS, INC.",2016.0,Q2,46265000.0,,,,
"UBIQUITY, INC.",2015.0,Q2,-6742380.0,14100.0,,,-478.18297872340423
"UCP, INC.",2015.0,FY,-1941000.0,,,,
"UDR, INC.",2015.0,FY,44812000.0,758926000.0,,,0.05904660006377433
UFP TECHNOLOGIES INC,2015.0,FY,11276000.0,,,,
UGI CORP /PA/,2016.0,Q1,34100000.0,,,,
UGI UTILITIES INC,2016.0,Q1,38839000.0,,,,
"ULTA SALON, COSMETICS & FRAGRANCE, INC.",2015.0,FY,202849000.0,,,,
ULTIMATE PRODUCTS CORP,2015.0,Q3,-1110.0,0.0,,,-inf
ULTIMATE SOFTWARE GROUP INC,2015.0,FY,25530000.0,410397000.0,,,0.062208057076440615
"ULTRA CLEAN HOLDINGS, INC.",2015.0,FY,10424000.0,,,,
ULTRA PETROLEUM CORP,2015.0,FY,237838000.0,,,,
ULTRAGENYX PHARMACEUTICAL INC.,2015.0,FY,-35070000.0,,,,
ULTRALIFE CORP,2015.0,FY,-2116000.0,66494000.0,,,-0.03182242006797606
ULTRATECH INC,2015.0,FY,-13769000.0,,,,
ULURU INC.,2015.0,FY,-1938837.0,,,,
ULURU INC.,2015.0,Q3,-3080914.0,,,,
UMB FINANCIAL CORP,2015.0,FY,133965000.0,,,,
UMEWORLD LTD,2015.0,FY,-19658287.0,760329.0,,,-25.85497462282775
"UMH PROPERTIES, INC.",2015.0,FY,5836823.0,,,,
"UNDER ARMOUR, INC.",2015.0,FY,162330000.0,,,,
UNI-PIXEL,2015.0,FY,-15181000.0,,,,
UNICO AMERICAN CORP,2015.0,FY,603668.0,31130892.0,,,0.019391285029674063
UNIFI INC,2016.0,Q2,9418000.0,,,,
"UNIFIEDONLINE, INC.",2016.0,Q2,-459661.0,,,,
UNIFIRST CORP,2016.0,Q1,37413000.0,370361000.0,,,0.10101765574669039
UNILIFE CORP,2016.0,Q2,-19387000.0,5403000.0,,,-3.5881917453266703
UNION BANKSHARES CORP,2015.0,FY,34366000.0,,,,
UNION BANKSHARES INC,2015.0,FY,1737000.0,,,,
UNION CARBIDE CORP /NEW/,2015.0,FY,748000000.0,,,,
UNION PACIFIC CORP,2015.0,FY,4388000000.0,21963000000.0,,,0.19979055684560398
UNIPROP MANUFACTURED HOUSING COMMUNITIES INCOME FUND II /MI/,2015.0,FY,15.0,,,,
"UNIQUE FABRICATING, INC.",2015.0,FY,461730.0,,,,
"UNIROYAL GLOBAL ENGINEERED PRODUCTS, INC.",2015.0,FY,4640450.0,,,,
UNISYS CORP,2015.0,FY,108500000.0,3456500000.0,,,0.03139013452914798
UNIT CORP,2015.0,FY,184746000.0,1351850000.0,,,0.13666161186522174
UNITED BANCORP INC /OH/,2015.0,FY,485000.0,,,,
UNITED BANCSHARES INC/OH,2015.0,FY,4641204.0,,,,
UNITED BANKSHARES INC/WV,2015.0,FY,85628000.0,,,,
UNITED COMMUNITY BANCORP,2016.0,Q2,668000.0,,,,
UNITED COMMUNITY BANKS INC,2015.0,FY,273140000.0,209256000.0,,,1.3052911266582559
UNITED COMMUNITY FINANCIAL CORP,2015.0,FY,10027000.0,,,,
"UNITED CONTINENTAL HOLDINGS, INC.",2015.0,FY,571000000.0,38279000000.0,,,0.014916795109590115
"UNITED FINANCIAL BANCORP, INC.",2015.0,FY,14227000.0,,,,
UNITED FIRE GROUP INC,2015.0,FY,76140000.0,877042000.0,,,0.08681454251905837
UNITED GUARDIAN INC,2015.0,FY,4050416.0,,,,
UNITED INSURANCE HOLDINGS CORP.,2015.0,FY,20342000.0,208080000.0,,,0.0977604767397155
UNITED ONLINE INC,2015.0,FY,-88275000.0,177131000.0,,,-0.49835997086901784
UNITED PARCEL SERVICE INC,2015.0,FY,4372000000.0,55438000000.0,,,0.07886287384104766
UNITED RENTALS INC /DE,2015.0,FY,387000000.0,,,,
UNITED SECURITY BANCSHARES,2015.0,FY,6216000.0,,,,
"UNITED STATES 12 MONTH NATURAL GAS FUND, LP",2015.0,FY,4089602.0,4410580.0,,,0.9272254442726353
"UNITED STATES 12 MONTH OIL FUND, LP",2015.0,FY,5578244.0,6420981.0,,,0.8687526096090301
UNITED STATES ANTIMONY CORP,2015.0,FY,-1595455.0,,,,
"UNITED STATES BRENT OIL FUND, LP",2015.0,FY,2260564.0,,,,
UNITED STATES CELLULAR CORP,2015.0,FY,140038000.0,3918836000.0,,,0.03573459057740615
UNITED STATES COMMODITY INDEX FUNDS TRUST,2015.0,FY,-23298441.0,-17410266.0,,,1.3382013232882255
"UNITED STATES DIESEL-HEATING OIL FUND, LP",2015.0,FY,-191560.0,-130313.0,,,1.4699991558785386
"UNITED STATES GASOLINE FUND, LP",2015.0,FY,2960747.0,3507284.0,,,0.8441708741008712
"UNITED STATES NATURAL GAS FUND, LP",2015.0,FY,157099869.0,167307664.0,,,0.9389878816310531
"UNITED STATES OIL FUND, LP",2015.0,FY,73967556.0,80694621.0,,,0.9166355214680294
"UNITED STATES SHORT OIL FUND, LP",2015.0,FY,-3054206.0,-2868522.0,,,1.0647315934826367
UNITED STATES STEEL CORP,2015.0,FY,-1645000000.0,17424000000.0,,,-0.09441000918273645
UNITED TECHNOLOGIES CORP /DE/,2015.0,FY,5721000000.0,,,,
UNITED THERAPEUTICS CORP,2015.0,FY,,1116984000.0,,,
UNITEDHEALTH GROUP INC,2015.0,FY,5625000000.0,122489000000.0,,,0.04592249099919177
UNITY BANCORP INC /NJ/,2015.0,FY,1293000.0,,,,
UNIVAR INC.,2015.0,FY,-82300000.0,,,,
UNIVERSAL AMERICAN CORP.,2015.0,FY,-192326000.0,1663262000.0,,,-0.11563181266691598
UNIVERSAL BIOSENSORS INC,2015.0,FY,-11633807.0,,,,
UNIVERSAL CORP /VA/,2015.0,Q3,53039000.0,,,,
UNIVERSAL DISPLAY CORP PA,2015.0,FY,74052000.0,146639000.0,,,0.5049952604695885
UNIVERSAL ELECTRONICS INC,2015.0,FY,22963000.0,,,,
UNIVERSAL FOREST PRODUCTS INC,2015.0,FY,43082000.0,,,,
UNIVERSAL HEALTH REALTY INCOME TRUST,2015.0,FY,13169000.0,54280000.0,,,0.24261238025055268
UNIVERSAL HEALTH SERVICES INC,2015.0,FY,510733000.0,,,,
UNIVERSAL HOSPITAL SERVICES INC,2015.0,FY,,428440000.0,,,
"UNIVERSAL INSURANCE HOLDINGS, INC.",2015.0,FY,58977000.0,301159000.0,,,0.1958334301813992
UNIVERSAL SECURITY INSTRUMENTS INC,2015.0,Q3,4450244.0,,,,
UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,2015.0,FY,-4062000.0,,,,
UNIVERSAL TECHNICAL INSTITUTE INC,2016.0,Q1,3094000.0,,,,
"UNIVERSAL TRUCKLOAD SERVICES, INC.",2015.0,FY,50572000.0,1033492000.0,,,0.04893313155786402
UNIVEST CORP OF PENNSYLVANIA,2015.0,FY,21189000.0,,,,
UNUM GROUP,2015.0,FY,847000000.0,10368600000.0,,,0.08168894546997665
"UNWIRED PLANET, INC.",2016.0,Q2,-10958000.0,1252000.0,,,-8.752396166134185
UPD HOLDING CORP.,2016.0,Q2,-2534.0,,,,
"UPLAND SOFTWARE, INC.",2015.0,FY,-9197000.0,,,,
UPPERSOLUTION.COM,2016.0,Q2,-6048.0,,,,
UQM TECHNOLOGIES INC,2015.0,Q3,-1371465.0,835635.0,,,-1.6412249367247662
UR-ENERGY INC,2015.0,FY,-30353000.0,,,,
URANIUM ENERGY CORP,2016.0,Q2,-5875540.0,,,,
URANIUM RESOURCES INC /DE/,2015.0,FY,-10684000.0,,,,
URBAN BARNS FOODS INC.,2016.0,Q1,-766305.0,17252.0,,,-44.418328309761186
URBAN BARNS FOODS INC.,2016.0,Q2,-346514.0,,,0.0,
URBAN EDGE PROPERTIES,2015.0,FY,109314000.0,362995000.0,,,0.301144643865618
URBAN OUTFITTERS INC,2015.0,FY,282360000.0,,,,
URSTADT BIDDLE PROPERTIES INC,2015.0,FY,29795000.0,95203000.0,,,0.3129628268016764
URSTADT BIDDLE PROPERTIES INC,2016.0,Q1,6011000.0,28506000.0,,-0.7005766625001313,0.21086788746228863
US BANCORP \DE\,2015.0,FY,5836000000.0,,,,
US CONCRETE INC,2015.0,FY,-20129000.0,598155000.0,,,-0.03365181265725439
"US ECOLOGY, INC.",2015.0,FY,,201126000.0,,,
"US EXPORT, INC.",2015.0,FY,-599210.0,,,,
"US EXPORT, INC.",2015.0,Q3,-226201.0,,,,
US GEOTHERMAL INC,2015.0,Q3,11613711.0,30968782.0,,,0.37501348939070317
USA TECHNOLOGIES INC,2016.0,Q2,-261000.0,,,,
USA TRUCK INC,2015.0,FY,-9993000.0,555005000.0,,,-0.018005243196007242
USA ZHIMINGDE INTERNATIONAL GROUP CORP,2015.0,FY,-58650.0,,,,
USANA HEALTH SCIENCES INC,2015.0,FY,79024000.0,,,,
USD PARTNERS LP,2015.0,FY,6402000.0,26301000.0,,,0.24341279799247176
"USELL.COM, INC.",2015.0,FY,-7288482.0,,,,
USG CORP,2015.0,FY,47000000.0,,,,
UTG INC,2015.0,FY,6976016.0,43624828.0,,,0.15990930669113468
UV FLU TECHNOLOGIES INC,2015.0,FY,-993371.0,113743.0,,,-8.733469312397247
UVIC INC.,2015.0,Q3,-206.0,0.0,,,-inf
UWHARRIE CAPITAL CORP,2015.0,FY,476000.0,,,,
V F CORP,2015.0,FY,1210119000.0,11419648000.0,,,0.10596815243342002
VAALCO ENERGY INC /DE/,2015.0,FY,43072000.0,,,,
VAIL RESORTS INC,2016.0,Q2,115762000.0,,,,
VALERO ENERGY CORP/TX,2015.0,FY,2720000000.0,,,,
VALHI INC /DE/,2015.0,FY,-98000000.0,,,,
VALIDUS HOLDINGS LTD,2015.0,FY,532666000.0,2143833000.0,,,0.24846431601715246
VALLEY NATIONAL BANCORP,2015.0,FY,131961000.0,,,,
"VALMIE RESOURCES, INC.",2015.0,FY,-164155.0,,,,
VALSPAR CORP,2016.0,Q1,103974000.0,,,,
VALUE LINE INC,2016.0,Q3,2177000.0,,,,
VANDA PHARMACEUTICALS INC.,2015.0,FY,-21055000.0,33879000.0,,,-0.6214764308273562
"VANGUARD NATURAL RESOURCES, LLC",2015.0,FY,59511000.0,454504000.0,,,0.1309361413760935
VANJIA CORP,2015.0,FY,-12872.0,,,,
VANTAGE DRILLING INTERNATIONAL,2015.0,FY,92856000.0,882904000.0,,,0.10517111713164738
"VANTIV, INC.",2015.0,FY,133572000.0,2108077000.0,,,0.06336201191891946
"VAPE HOLDINGS, INC.",2015.0,FY,-25063658.0,841724.0,,,-29.776575219430597
"VAPE HOLDINGS, INC.",2016.0,Q1,582910.0,386643.0,,-0.540653468357799,1.5076181386964203
VAPETEK INC.,2015.0,FY,-27265.0,21235.0,,,-1.2839651518719095
VAPIR ENTERPRISES INC.,2015.0,FY,-423924.0,,,,
VAPOR HUB INTERNATIONAL INC.,2016.0,Q2,-189909.0,1127473.0,,,-0.16843773642473034
VARIAN MEDICAL SYSTEMS INC,2016.0,Q1,93314000.0,737854000.0,,,0.12646675358539766
VARONIS SYSTEMS INC,2015.0,FY,-7475000.0,74616000.0,,,-0.10017958614774311
VASCO DATA SECURITY INTERNATIONAL INC,2015.0,FY,11147000.0,,,,
VASCULAR SOLUTIONS INC,2015.0,FY,11142000.0,110498000.0,,,0.10083440424261073
"VASOMEDICAL, INC",2015.0,FY,1128000.0,,,,
VBI VACCINES INC.,2015.0,FY,-14407809.0,395960.0,,,-36.387031518335185
VCA INC,2015.0,FY,137511000.0,,,,
VECTOR GROUP LTD,2015.0,FY,37300000.0,,,,
VECTREN CORP,2015.0,FY,136600000.0,,,,
VECTREN UTILITY HOLDINGS INC,2015.0,FY,141800000.0,,,,
"VECTRUS, INC.",2015.0,FY,84392000.0,,,,
VEEVA SYSTEMS INC,2015.0,FY,23615000.0,210151000.0,,,0.11237158043502053
"VENAXIS, INC.",2015.0,FY,-12148655.0,,,,
VENTAS INC,2015.0,FY,,2516617000.0,,,
"VERA BRADLEY, INC.",2015.0,FY,58812000.0,530896000.0,,,0.11077875892830234
"VERACITY MANAGEMENT GLOBAL, INC.",2016.0,Q1,-4380.0,,,,
"VERACITY MANAGEMENT GLOBAL, INC.",2016.0,Q2,-3099.0,,,,
"VERASTEM, INC.",2015.0,FY,-41202000.0,,,,
"VERDE RESOURCES, INC.",2016.0,Q2,-375229.0,,,,
"VEREIT, INC.",2015.0,FY,-491499000.0,329323000.0,,,-1.4924526984146265
VERICEL CORP,2015.0,FY,-15622000.0,,,,
"VERIFONE SYSTEMS, INC.",2016.0,Q1,13848000.0,486226000.0,,,0.02848058310333055
"VERIFYME, INC.",2015.0,FY,-7918495.0,,,,
VERINT SYSTEMS INC,2015.0,FY,53757000.0,907292000.0,,,0.059249943788769216
VERISIGN INC/CA,2015.0,FY,,965087000.0,,,
"VERISK ANALYTICS, INC.",2015.0,FY,348380000.0,,,,
VERITEC INC,2015.0,FY,302053.0,1635363.0,,,0.18470088903809123
VERITEC INC,2015.0,Q1,413022.0,778360.0,,-0.5240445087726701,0.5306310704558302
VERITEC INC,2015.0,Q2,-9593.0,305653.0,,-0.6073115267999383,-0.03138526368136416
VERITEC INC,2015.0,Q3,-95825.0,21886.0,,-0.928395926099204,-4.378369734076578
VERITEC INC,2016.0,Q1,-242004.0,154926.0,-0.9052650695900544,6.078771817600292,-1.5620618876108594
VERITEC INC,2016.0,Q2,-41821.0,397828.0,-0.4888894598900252,1.5678582032712391,-0.10512331962556683
VERITEQ,2015.0,Q2,-5558000.0,,,,
VERITEQ,2015.0,Q3,-893000.0,,,,
"VERITEX HOLDINGS, INC.",2015.0,FY,3408000.0,,,,
VERITIV CORP,2015.0,FY,200000.0,,,,
VERIZON COMMUNICATIONS INC,2015.0,FY,11497000000.0,120550000000.0,,,0.09537121526337619
"VERMILLION, INC.",2015.0,FY,-19209000.0,2521000.0,,,-7.619595398651329
VERSAR INC,2016.0,Q2,277000.0,,,,
"VERSARTIS, INC.",2015.0,FY,-18497000.0,,,,
VERTEX PHARMACEUTICALS INC / MA,2015.0,FY,-445028000.0,1211975000.0,,,-0.36719239258235525
VESTIN FUND III LLC,2015.0,FY,558000.0,13000.0,,,42.92307692307692
"VESTIN REALTY MORTGAGE II, INC",2015.0,FY,-650000.0,2116000.0,,,-0.30718336483931946
VGAMBLING INC.,2016.0,Q2,-75990.0,0.0,,,-inf
VGRAB COMMUNICATIONS INC.,2015.0,FY,-133286.0,,,,
VGRAB COMMUNICATIONS INC.,2016.0,Q1,-47017.0,,,,
VIACOM INC.,2016.0,Q1,500000000.0,,,,
VIAD CORP,2015.0,FY,21555000.0,,,,
VIATAR CTC SOLUTIONS INC.,2015.0,FY,-4199319.0,,,,
VIAVI SOLUTIONS INC.,2016.0,Q2,-25100000.0,,,,
VICAL INC,2015.0,FY,-31238000.0,7718000.0,,,-4.0474216118165325
VICON INDUSTRIES INC /NY/,2016.0,Q1,-2181435.0,,,,
VICOR CORP,2015.0,FY,-23640000.0,,,,
VIDEO DISPLAY CORP,2015.0,Q3,-2819000.0,,,,
"VIEWRAY, INC.",2015.0,FY,-27222000.0,3159000.0,,,-8.617283950617283
"VIKING THERAPEUTICS, INC.",2015.0,FY,-21884183.0,0.0,,,-inf
VILLAGE BANK & TRUST FINANCIAL CORP.,2015.0,FY,-4007000.0,,,,
VILLAGE SUPER MARKET INC,2016.0,Q2,6603000.0,,,,
"VIM BEVERAGE, INC.",2015.0,Q3,-7880.0,,,,
VINCOMPASS CORP.,2015.0,Q3,-6332.0,,,,
VIRGIN AMERICA INC.,2015.0,FY,10144000.0,,,,
VIRGINIA NATIONAL BANKSHARES CORP,2015.0,FY,1898000.0,,,,
VIRNETX HOLDING CORP,2015.0,FY,-27608000.0,,,,
"VIRTU FINANCIAL, INC.",2015.0,FY,20887000.0,664505000.0,,,0.03143241962061986
"VIRTUALSCOPICS, INC.",2015.0,FY,-3422423.0,,,,
"VIRTUS INVESTMENT PARTNERS, INC.",2015.0,FY,,389215000.0,,,
VIRTUS OIL & GAS CORP.,2015.0,FY,-2510066.0,0.0,,,-inf
VIRTUSA CORP,2015.0,Q3,,122996000.0,,,
VISA INC.,2016.0,Q1,,3382000000.0,,,
VISHAY INTERTECHNOLOGY INC,2015.0,FY,122980000.0,2370979000.0,,,0.05186886935734142
"VISHAY PRECISION GROUP, INC.",2015.0,FY,4436000.0,238589000.0,,,0.018592642577822113
VISTA GOLD CORP,2015.0,FY,-18926000.0,0.0,,,-inf
"VISTAGEN THERAPEUTICS, INC.",2015.0,Q3,-1090300.0,,,,
VISTEON CORP,2015.0,FY,690000000.0,,,,
VISUALANT INC,2016.0,Q1,-1017291.0,,,,
"VITAE PHARMACEUTICALS, INC",2015.0,FY,1161898.0,22512683.0,,,0.05161081866608258
VITAL THERAPIES INC,2015.0,FY,-32718000.0,,,,
"VITAMIN SHOPPE, INC.",2015.0,FY,66546000.0,,,,
VITRO DIAGNOSTICS INC,2015.0,Q2,-246527.0,27611.0,,,-8.928579189453478
VITRO DIAGNOSTICS INC,2015.0,Q3,-163393.0,52270.0,,0.8930860888776213,-3.1259422230725082
"VIVEVE MEDICAL, INC.",2015.0,FY,-6180000.0,,,,
"VIVINT SOLAR, INC.",2015.0,FY,5638000.0,6170000.0,,,0.9137763371150729
VIVUS INC,2015.0,FY,-174456000.0,,,,
"VIZCONNECT, INC.",2015.0,Q3,-397620.0,32623.0,,,-12.188333384422034
"VMWARE, INC.",2015.0,FY,1014000000.0,5207000000.0,,,0.19473785289033993
"VNUE, INC.",2015.0,Q3,-242711.0,,,,
"VOCERA COMMUNICATIONS, INC.",2015.0,FY,-10465000.0,,,,
VOLITIONRX LTD,2015.0,FY,-8213529.0,,,,
"VOLT INFORMATION SCIENCES, INC.",2015.0,FY,-30875000.0,,,,
"VOLT INFORMATION SCIENCES, INC.",2016.0,Q1,-13319000.0,,,,
VOLTARI CORP,2015.0,FY,-29280000.0,0.0,,,-inf
VONAGE HOLDINGS CORP,2015.0,FY,28289000.0,829067000.0,,,0.03412148837186862
VORNADO REALTY LP,2015.0,FY,500788000.0,,,,
VORNADO REALTY TRUST,2015.0,FY,475971000.0,,,,
VOXX INTERNATIONAL CORP,2015.0,Q3,15622000.0,,,,
"VOYA FINANCIAL, INC.",2015.0,FY,598500000.0,8756500000.0,,,0.06834922628904243
VOYA INSURANCE & ANNUITY CO,2015.0,FY,-16900000.0,357200000.0,,,-0.04731243001119821
VOYA RETIREMENT INSURANCE & ANNUITY CO,2015.0,FY,283500000.0,2246700000.0,,,0.12618507143810923
"VOYAGER THERAPEUTICS, INC.",2015.0,FY,-3833000.0,2576000.0,,,-1.4879658385093169
VRINGO INC,2015.0,FY,-109677000.0,1425000.0,,,-76.96631578947368
VSE CORP,2015.0,FY,22852000.0,,,,
VTV THERAPEUTICS INC.,2015.0,FY,-48203000.0,,,,
VULCAN MATERIALS CO,2015.0,FY,24382000.0,,,,
VUZIX CORP,2015.0,FY,-7868858.0,,,,
VWR CORP,2015.0,FY,14100000.0,,,,
VYCOR MEDICAL INC,2015.0,FY,-4049713.0,,,,
W&E SOURCE CORP.,2016.0,Q2,-305309.0,899.0,,,-339.6095661846496
W&T OFFSHORE INC,2015.0,FY,51322000.0,984088000.0,,,0.052151840079342496
W. P. CAREY INC.,2015.0,FY,98876000.0,489851000.0,,,0.20184913371617083
WABASH NATIONAL CORP /DE,2015.0,FY,5735000.0,,,,
WABCO HOLDINGS INC.,2015.0,FY,653200000.0,,,,
WADDELL & REED FINANCIAL INC,2015.0,FY,,1370354000.0,,,
WADENA CORP.,2015.0,FY,-53720.0,,,,
"WAFERGEN BIO-SYSTEMS, INC.",2015.0,FY,-2546000.0,1405000.0,,,-1.8120996441281139
"WAGEWORKS, INC.",2015.0,FY,21699000.0,219278000.0,,,0.09895657567106596
WAL MART STORES INC,2015.0,FY,16022000000.0,476294000000.0,,,0.03363888690598664
"WALGREENS BOOTS ALLIANCE, INC.",2016.0,Q1,850000000.0,,,,
"WALKER & DUNLOP, INC.",2015.0,FY,,319039000.0,,,
WALKER INNOVATION INC.,2015.0,FY,-15618000.0,2948000.0,,,-5.297829036635007
"WALL STREET MEDIA CO, INC.",2016.0,Q1,-5785.0,7580.0,,,-0.7631926121372031
WALT DISNEY CO/,2016.0,Q1,2182000000.0,,,,
WALTER INVESTMENT MANAGEMENT CORP,2015.0,FY,253467000.0,1802499000.0,,,0.14061977288198219
WARNER MUSIC GROUP CORP.,2016.0,Q1,-42000000.0,829000000.0,,,-0.05066344993968637
WARREN RESOURCES INC,2015.0,FY,8210000.0,,,,
WASHINGTON FEDERAL INC,2016.0,Q1,38407000.0,,,,
WASHINGTON REAL ESTATE INVESTMENT TRUST,2015.0,FY,37346000.0,,,,
WASHINGTON TRUST BANCORP INC,2015.0,FY,36153000.0,,,,
"WASHINGTONFIRST BANKSHARES, INC.",2015.0,FY,6339000.0,,,,
"WASTE CONNECTIONS, INC.",2015.0,FY,195655000.0,,,,
WASTE MANAGEMENT INC,2015.0,FY,,13983000000.0,,,
